id,uuid,idea_id,prompt_type,title,prompt_text,negative_prompt,system_instruction,model_target,generation_type,aspect_ratio,duration_seconds,language,status,version,prompt_hash,created_at,updated_at,level,level_name,structure_type,reference_image_prompt_id
21,9ce8b04e-ff0c-4733-995c-042950d7995d,2,image_prompt,The Paddy Ocean Vacuum - Level 1 - BASIC (Image),"Layer 1 — Subject: A colossal skyscraper-sized walking rice harvester, towering above a vast Southeast Asian paddy field, four enormous articulated harvesting arms reaching down toward mature golden rice, massive mechanical legs designed to step carefully between rice paddies, industrial agricultural-machine aesthetic.

Layer 2 — Environment: Endless emerald-green and golden rice fields stretching toward the horizon, narrow irrigation channels, distant village silhouettes, humid morning atmosphere, soft mist hovering above the paddies, birds scattering around the machine.

Layer 3 — Architecture: Heavy armored mechanical chassis, gigantic reinforced legs, hydraulic joints, articulated harvesting claws, visible conveyor systems, enormous central belly containing a recognizable automated threshing chamber, grain-processing machinery, drying ducts, and internal storage silos.

Layer 4 — Energy/Physics: Subtle blue-white electrical arcs around hydraulic joints, faint amber power conduits beneath armored panels, realistic heat shimmer around exhaust vents, physically plausible mechanical forces and weight interacting with wet soil.

Layer 5 — Cinematic Presentation: Ultra-wide low-angle establishing shot emphasizing impossible scale, photorealistic cinematic lighting, volumetric sunrise rays, realistic metal reflections, atmospheric perspective, cinematic depth of field, highly detailed surfaces, 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.773218,2026-08-14 18:43:00.773218,1,Level 1 - BASIC,5_layer_montage,
22,420c8690-43b0-497a-bfb9-571623a6f7c1,2,video_prompt,The Paddy Ocean Vacuum - Level 1 - BASIC (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.798216,2026-08-14 18:43:00.798216,1,Level 1 - BASIC,8s_5_step_hud_popup,21
23,22189f3d-f06d-4945-888e-0d398dd01c0f,2,image_prompt,The Paddy Ocean Vacuum - Level 2 - MORE STRUCTURE (Image),"Layer 1 — Subject: A skyscraper-sized Rice Titan Harvester with a more sophisticated humanoid-agricultural silhouette, six articulated harvesting arms operating across multiple rice terraces, immense legs standing above entire field sections, visibly autonomous and engineered for precision agriculture.

Layer 2 — Environment: Vast interconnected paddy fields with reflective irrigation water, farmers and small tractors appearing microscopic beside the machine, tropical clouds, distant hills, morning haze, rice plants bending under the titan's generated airflow.

Layer 3 — Architecture: Multi-layer armored chassis, exposed hydraulic pistons, modular harvesting arms, synchronized cutting heads, internal conveyor network, giant transparent inspection windows revealing threshing drums, grain elevators, dryers, filtration systems, and segmented storage chambers.

Layer 4 — Energy/Physics: Pulsing cyan power conduits synchronized across the chassis, localized electromagnetic fields around harvesting heads, subtle blue energy halos at articulated joints, realistic dust, water displacement, vibration, and mechanical stress.

Layer 5 — Cinematic Presentation: Epic three-quarter aerial perspective showing the entire titan and the geometric field pattern beneath it, dramatic late-morning sunlight, photorealistic materials, volumetric atmosphere, realistic reflections, cinematic depth, extreme micro-detail, 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.807218,2026-08-14 18:43:00.807218,2,Level 2 - MORE STRUCTURE,5_layer_montage,
24,3f0e8354-535d-42a9-b334-03e4870e0239,2,video_prompt,The Paddy Ocean Vacuum - Level 2 - MORE STRUCTURE (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.820219,2026-08-14 18:43:00.820219,2,Level 2 - MORE STRUCTURE,8s_5_step_hud_popup,23
25,b80ac263-1926-4647-997e-9e79e4526245,2,image_prompt,The Paddy Ocean Vacuum - Level 3 - INDUSTRIAL COLOSSUS (Image),"Layer 1 — Subject: An enormous industrial Rice Titan Harvester several hundred meters tall, possessing eight independently articulated harvesting arms, four reinforced walking legs, a broad agricultural-processing torso, and a commanding machine silhouette dominating the horizon.

Layer 2 — Environment: An immense rice-growing region composed of thousands of flooded paddies, irrigation reservoirs, farm roads, tiny villages, distant mountains, atmospheric haze, storm clouds gathering beyond the horizon, rice plants rippling in waves.

Layer 3 — Architecture: Gigantic layered exoskeleton with structural trusses, armored shoulder assemblies, hydraulic towers, interchangeable harvesting modules, internal elevators, industrial threshing cylinders, centrifugal separators, thermal dryers, grain-cleaning chambers, and enormous storage vaults visible through service apertures.

Layer 4 — Energy/Physics: High-output reactor-like power core glowing amber beneath the belly, cyan electromagnetic routing around the limbs, controlled magnetic fields stabilizing heavy components, visible pressure waves through mist and water, realistic gravitational strain on the terrain.

Layer 5 — Cinematic Presentation: Ground-level cinematic perspective with the titan framed against enormous storm clouds, dramatic rim lighting, wet reflective metal, volumetric fog, physically accurate shadows, immense scale cues, cinematic depth of field, photorealistic 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.831803,2026-08-14 18:43:00.831803,3,Level 3 - INDUSTRIAL COLOSSUS,5_layer_montage,
26,084e8c67-3d56-44d2-87dd-e71e538a5b32,2,video_prompt,The Paddy Ocean Vacuum - Level 3 - INDUSTRIAL COLOSSUS (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.848652,2026-08-14 18:43:00.849597,3,Level 3 - INDUSTRIAL COLOSSUS,8s_5_step_hud_popup,25
27,23dab55f-363e-473e-b213-2c137929448b,2,image_prompt,The Paddy Ocean Vacuum - Level 4 - MEGA-AGRICULTURAL MACHINE (Image),"Layer 1 — Subject: A mountain-scale Rice Titan Harvester with twelve articulated harvesting limbs, massive stabilizing legs, autonomous agricultural drones orbiting its shoulders, and a central body resembling a mobile vertical agricultural factory.

Layer 2 — Environment: A gigantic paddy ecosystem extending beyond the horizon, layered rice terraces, canals, reservoirs, farm settlements, monsoon clouds, tropical sunlight breaking through clouds, microscopic agricultural vehicles moving around the titan.

Layer 3 — Architecture: Vast mechanical skeleton reinforced by triangular trusses, rotating shoulder rings, modular harvesting pods, internal crop elevators, multi-stage threshers, cyclone separators, fluid-bed dryers, grain-polishing chambers, robotic maintenance bays, and enormous sealed storage reservoirs.

Layer 4 — Energy/Physics: Bright turquoise electromagnetic pathways connect the limbs, amber reactor energy pulses through the torso, harvesting heads generate localized magnetic fields, subtle ionized mist surrounds high-power machinery, realistic heat plumes and electromagnetic glow.

Layer 5 — Cinematic Presentation: Epic aerial-oblique composition revealing the titan's relationship to an entire agricultural region, cinematic cloudscape, strong sunbeams, atmospheric depth, wet-field reflections, physically accurate materials, photorealistic lighting, extreme detail, 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.863603,2026-08-14 18:43:00.863603,4,Level 4 - MEGA-AGRICULTURAL MACHINE,5_layer_montage,
28,be323549-95c0-44f2-bb30-2c871aa5526f,2,video_prompt,The Paddy Ocean Vacuum - Level 4 - MEGA-AGRICULTURAL MACHINE (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.879198,2026-08-14 18:43:00.879198,4,Level 4 - MEGA-AGRICULTURAL MACHINE,8s_5_step_hud_popup,27
29,408e61f6-4dd4-4969-b2d9-fce0f4beff46,2,image_prompt,The Paddy Ocean Vacuum - Level 5 - TITAN FACTORY (Image),"Layer 1 — Subject: A gigantic autonomous Rice Titan Harvester resembling a walking agricultural megafactory, hundreds of meters tall, with sixteen articulated arms, specialized rice-cutting claws, robotic inspection units, and a glowing central processing core.

Layer 2 — Environment: An enormous continental-scale rice basin under dramatic monsoon skies, countless flooded fields reflecting the titan, irrigation networks forming geometric patterns, tiny communities and roads emphasizing the machine's impossible scale, mist and rain drifting through the scene.

Layer 3 — Architecture: Multi-kilometer visual complexity packed into a colossal mechanical chassis, layered armor, exposed structural girders, rotating processing towers, autonomous conveyor arteries, industrial threshers, vacuum grain separators, molecular drying chambers, automated quality-control laboratories, and gigantic storage silos.

Layer 4 — Energy/Physics: A brilliant contained fusion-like agricultural power core, concentric electromagnetic fields surrounding the torso, quantum-inspired sensor lattices, cyan and gold energy streams, localized gravity compensation around heavy machinery, realistic rain reacting to heat and electromagnetic fields.

Layer 5 — Cinematic Presentation: Monumental low-angle shot beneath rain clouds, titan illuminated by lightning and warm internal machinery, wet surfaces, dramatic volumetric light, cinematic reflections, realistic atmospheric scattering, deep focus scale composition, photorealistic 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.892204,2026-08-14 18:43:00.892204,5,Level 5 - TITAN FACTORY,5_layer_montage,
30,f14a9927-3359-4aa1-8b45-c87708528f92,2,video_prompt,The Paddy Ocean Vacuum - Level 5 - TITAN FACTORY (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.907322,2026-08-14 18:43:00.907322,5,Level 5 - TITAN FACTORY,8s_5_step_hud_popup,29
31,00c9092d-1ca2-4b75-9f38-5044135fd781,2,image_prompt,The Paddy Ocean Vacuum - Level 6 - PLANETARY HARVESTER (Image),"Layer 1 — Subject: A city-sized walking Rice Titan Harvester whose torso resembles a vertical agricultural metropolis, equipped with dozens of colossal articulated harvesting limbs, autonomous maintenance drones, and distributed harvesting systems capable of processing vast paddy regions simultaneously.

Layer 2 — Environment: A breathtaking planetary agricultural landscape of endless rice plains, enormous river deltas, reservoirs, distant megacities, mountain ranges, atmospheric haze, tropical weather systems, and thousands of tiny farming vehicles beneath the titan.

Layer 3 — Architecture: Monumental biomechanical-industrial chassis with layered structural rings, enormous walking columns, rotating agricultural hubs, internal conveyor highways, industrial threshing reactors, cryogenic and thermal drying systems, AI quality-control chambers, robotic repair corridors, and vertically stacked grain-storage megastructures.

Layer 4 — Energy/Physics: Multiple contained energy cores linked by luminous quantum-energy conduits, translucent electromagnetic shells around major joints, gravitational stabilization fields, plasma-like energy circulating through transparent channels, subtle distortions of rain and atmosphere around high-energy systems.

Layer 5 — Cinematic Presentation: Vast orbital-like aerial perspective while remaining close enough to reveal mechanical detail, dramatic planetary curvature suggested through atmospheric scale, golden sunlight, immense cloud shadows, cinematic volumetric lighting, physically realistic materials, hyper-detailed photorealism, 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.917849,2026-08-14 18:43:00.917849,6,Level 6 - PLANETARY HARVESTER,5_layer_montage,
32,a9d0a529-ca57-4c7a-bd0f-315c860f00a9,2,video_prompt,The Paddy Ocean Vacuum - Level 6 - PLANETARY HARVESTER (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.927933,2026-08-14 18:43:00.927933,6,Level 6 - PLANETARY HARVESTER,8s_5_step_hud_popup,31
33,33c0dd0c-8365-486a-b760-d78b0e86db8b,2,image_prompt,The Paddy Ocean Vacuum - Level 7 - POST-HUMAN AGRICULTURAL TITAN (Image),"Layer 1 — Subject: A surreal post-human Rice Titan Harvester standing kilometers above the landscape, with dozens of independently intelligent articulated limbs, elegant skeletal machinery, autonomous micro-harvester swarms, and a central body functioning as an entirely self-governing agricultural civilization.

Layer 2 — Environment: Vast rice continents beneath an immense sunset, atmospheric rivers, glowing irrigation networks, floating mist, distant settlements, enormous storms on the horizon, microscopic humans and machines providing scale.

Layer 3 — Architecture: Hyper-advanced mechanical architecture combining exposed megastructures with seamless adaptive armor, fractal harvesting mechanisms, self-reconfiguring conveyors, gravitational grain elevators, multi-dimensional-looking threshing chambers, atmospheric drying towers, autonomous storage vaults, and self-repairing structural components.

Layer 4 — Energy/Physics: Luminous quantum fields wrap the titan in layered translucent geometry, artificial gravity wells stabilize every footstep, energy filaments behave like intelligent neural networks, harvesting heads create localized time-slowing visual distortions, particles bend subtly around the machine.

Layer 5 — Cinematic Presentation: Heroic wide-angle shot at dusk with the titan silhouetted against a colossal glowing sky, volumetric sunset, atmospheric particles, intricate reflections, cinematic bokeh, realistic scale distortion, photorealistic impossible engineering, 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.938926,2026-08-14 18:43:00.938926,7,Level 7 - POST-HUMAN AGRICULTURAL TITAN,5_layer_montage,
34,0d19ee29-ba35-4620-85db-302f642f5bc4,2,video_prompt,The Paddy Ocean Vacuum - Level 7 - POST-HUMAN AGRICULTURAL TITAN (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.950193,2026-08-14 18:43:00.950193,7,Level 7 - POST-HUMAN AGRICULTURAL TITAN,8s_5_step_hud_popup,33
35,4e966beb-8410-4509-9d85-1bc2144c1312,2,image_prompt,The Paddy Ocean Vacuum - Level 8 - DIMENSIONAL AGRICULTURAL ENGINE (Image),"Layer 1 — Subject: An incomprehensibly gigantic Rice Titan Harvester whose physical form appears to extend beyond conventional dimensions, featuring hundreds of articulated harvesting arms, floating agricultural modules, and a central walking chassis whose scale dwarfs entire regions.

Layer 2 — Environment: A surreal planetary rice landscape with endless terraced paddies, enormous rivers, atmospheric clouds below portions of the machine, distant mountains partially obscured by its body, glowing agricultural ecosystems stretching beyond the horizon.

Layer 3 — Architecture: Non-Euclidean mechanical architecture, nested rotating chassis rings, impossible conveyor loops, floating threshing chambers, enormous grain-storage dimensions hidden inside the torso, adaptive mechanical limbs, self-assembling harvesting tools, and colossal structural components apparently larger internally than externally.

Layer 4 — Energy/Physics: Brilliant quantum fields, gravitational lensing, miniature artificial stars inside power chambers, luminous spacetime distortions, magnetic harvesting vortices, controlled energy singularities, glowing particles following impossible trajectories while remaining visually coherent and cinematic.

Layer 5 — Cinematic Presentation: Extreme wide cinematic composition with dramatic perspective distortion, camera positioned within the rice fields looking toward the titan disappearing into the clouds, intense volumetric lighting, photorealistic textures, atmospheric depth, physically convincing impossible physics, 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.959190,2026-08-14 18:43:00.959190,8,Level 8 - DIMENSIONAL AGRICULTURAL ENGINE,5_layer_montage,
36,ccf35e2d-10ac-44e5-b6e2-5e7ab17de571,2,video_prompt,The Paddy Ocean Vacuum - Level 8 - DIMENSIONAL AGRICULTURAL ENGINE (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:00.976521,2026-08-14 18:43:00.976521,8,Level 8 - DIMENSIONAL AGRICULTURAL ENGINE,8s_5_step_hud_popup,35
37,d7ebd8c4-e348-46bc-b268-0966e12ff962,2,image_prompt,The Paddy Ocean Vacuum - Level 9 - COSMIC RICE TITAN (Image),"Layer 1 — Subject: A continent-sized cosmic Rice Titan Harvester walking across a planetary rice super-basin, its colossal body resembling a fusion of agricultural megastructure, ancient titan, and futuristic autonomous machine, with hundreds of harvesting limbs extending like metallic roots.

Layer 2 — Environment: An entire planet covered in luminous rice ecosystems, enormous continents of paddies, glowing rivers, atmospheric auroras, massive storms, distant moons visible through the sky, miniature settlements beneath the machine, clouds wrapping around its upper structure.

Layer 3 — Architecture: Planet-scale mechanical architecture featuring cathedral-sized threshing chambers, orbital grain elevators, kilometer-long harvesting arms, self-replicating conveyor systems, gravitational storage vaults, rotating planetary-scale dryers, autonomous repair swarms, and immense internal agricultural infrastructure.

Layer 4 — Energy/Physics: Multiple artificial suns contained within the torso, gravitational wave generators, quantum harvesting fields, magnetic storms, luminous spacetime grids, controlled plasma rivers, gravity manipulation beneath each footstep, cosmic-scale energy interacting with clouds and atmosphere.

Layer 5 — Cinematic Presentation: Monumental cinematic shot from extremely low altitude, looking upward as the titan disappears into the atmosphere, stars and auroras visible beyond it, dramatic rim lighting, realistic atmospheric scattering, physically convincing gigantic scale, spectacular cinematic depth, hyper-photorealistic 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:00.994205,2026-08-14 18:43:00.994205,9,Level 9 - COSMIC RICE TITAN,5_layer_montage,
38,b64a77e7-7592-4f1a-b31c-9e4b444202a7,2,video_prompt,The Paddy Ocean Vacuum - Level 9 - COSMIC RICE TITAN (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:01.010082,2026-08-14 18:43:01.010082,9,Level 9 - COSMIC RICE TITAN,8s_5_step_hud_popup,37
39,63fdeab0-3e99-4799-a09e-d38955ec7fcf,2,image_prompt,The Paddy Ocean Vacuum - Level 10 - ALIEN LEVEL / MAXIMUM (Image),"Layer 1 — Subject: An impossibly colossal alien Rice Titan Harvester, vastly larger than a continent, standing across an entire planetary rice world, its architecture simultaneously mechanical, crystalline, biomechanical, and extraterrestrial, with innumerable articulated harvesting limbs extending beyond the horizon, intelligent harvesting entities moving across its body, and a central agricultural intelligence core resembling a miniature universe.

Layer 2 — Environment: An alien rice planet covered by endless luminous paddy oceans, colossal terraces spanning continents, bioluminescent rice plants, floating irrigation rivers, gigantic atmospheric storms, multiple moons, auroras, alien mountains, microscopic settlements, and vast clouds wrapping around the titan's upper structures.

Layer 3 — Architecture: Transcendent alien-industrial chassis composed of impossible self-assembling materials, crystalline structural bones, biomechanical armor, kilometer-scale articulated limbs, living conveyor networks, reality-bending threshing chambers, quantum grain separators, stellar drying engines, planet-sized storage vaults, autonomous repair organisms, and internal spaces vastly larger than the exterior geometry permits.

Layer 4 — Energy/Physics: Multiple miniature stars and artificial black-hole-like energy cores contained safely inside the torso, enormous quantum fields, gravitational lattices, magnetic vortex harvesting systems, luminous spacetime fractures, exotic particle streams, localized dimensional portals, controlled gravity waves, aurora-like energy surrounding every mechanical movement, while maintaining coherent physically cinematic visual logic.

Layer 5 — Cinematic Presentation: Ultimate maximum-scale cinematic composition from within a rice field looking toward the alien titan as it rises beyond the atmosphere and seemingly into space, multiple moons behind its silhouette, enormous energy structures glowing through clouds, hyper-realistic materials, volumetric cosmic lighting, atmospheric scattering, extreme cinematic depth, breathtaking scale, photorealistic impossible technology, ultra-detailed 16k render.",,,,image,16:9,,,ready,1,,2026-08-14 18:43:01.024082,2026-08-14 18:43:01.024082,10,Level 10 - ALIEN LEVEL / MAXIMUM,5_layer_montage,
40,6e5b1613-5aea-4df0-976f-97590b608601,2,video_prompt,The Paddy Ocean Vacuum - Level 10 - ALIEN LEVEL / MAXIMUM (Video 8s),,,,,video,,8.0,,ready,1,,2026-08-14 18:43:01.039541,2026-08-14 18:43:01.039541,10,Level 10 - ALIEN LEVEL / MAXIMUM,8s_5_step_hud_popup,39
41,734e7f2a-38d5-48fe-909b-72e07f23e051,11,image_prompt,Colossal Wheat Combine Titan - Level 1 - BASIC (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.586802,2026-08-16 14:56:19.586802,1,Level 1 - BASIC,5_layer_montage,
42,c1e43bd1-945d-4a50-92a9-b538ceb473c6,11,video_prompt,Colossal Wheat Combine Titan - Level 1 - BASIC (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.614795,2026-08-16 14:56:19.614795,1,Level 1 - BASIC,8s_5_step_hud_popup,41
43,cf54a575-67c1-4d88-ad79-cfb4bc0468fa,11,image_prompt,Colossal Wheat Combine Titan - Level 2 - LEVEL 2 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.625795,2026-08-16 14:56:19.626797,2,Level 2 - LEVEL 2 ESCALATION,5_layer_montage,
44,da3fcef4-92bb-4e6a-b135-2ec42da39cfa,11,video_prompt,Colossal Wheat Combine Titan - Level 2 - LEVEL 2 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.636831,2026-08-16 14:56:19.636831,2,Level 2 - LEVEL 2 ESCALATION,8s_5_step_hud_popup,43
45,65142b12-ca6c-4c6b-a9dd-8098fa907f35,11,image_prompt,Colossal Wheat Combine Titan - Level 3 - LEVEL 3 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.647832,2026-08-16 14:56:19.647832,3,Level 3 - LEVEL 3 ESCALATION,5_layer_montage,
46,ba181f95-5a4f-4e40-b3e7-202bf49a7e10,11,video_prompt,Colossal Wheat Combine Titan - Level 3 - LEVEL 3 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.672834,2026-08-16 14:56:19.672834,3,Level 3 - LEVEL 3 ESCALATION,8s_5_step_hud_popup,45
47,c6626bd6-de47-4869-bf24-c9a5388a7a0d,11,image_prompt,Colossal Wheat Combine Titan - Level 4 - LEVEL 4 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.695831,2026-08-16 14:56:19.695831,4,Level 4 - LEVEL 4 ESCALATION,5_layer_montage,
48,44b1e9cc-ada9-4792-8cd3-609b2a277e80,11,video_prompt,Colossal Wheat Combine Titan - Level 4 - LEVEL 4 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.740829,2026-08-16 14:56:19.740829,4,Level 4 - LEVEL 4 ESCALATION,8s_5_step_hud_popup,47
49,9425aa7f-760c-4f37-9dd5-0dd6e26e82d9,11,image_prompt,Colossal Wheat Combine Titan - Level 5 - LEVEL 5 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.755826,2026-08-16 14:56:19.755826,5,Level 5 - LEVEL 5 ESCALATION,5_layer_montage,
50,f3966feb-65ac-4706-bf47-c0ba119657af,11,video_prompt,Colossal Wheat Combine Titan - Level 5 - LEVEL 5 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.769827,2026-08-16 14:56:19.769827,5,Level 5 - LEVEL 5 ESCALATION,8s_5_step_hud_popup,49
51,700abce3-48fa-4377-a1ee-ed74999c9ac2,11,image_prompt,Colossal Wheat Combine Titan - Level 6 - LEVEL 6 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.789829,2026-08-16 14:56:19.789829,6,Level 6 - LEVEL 6 ESCALATION,5_layer_montage,
52,e030d775-d26c-4c79-9e57-10a6d91ffefe,11,video_prompt,Colossal Wheat Combine Titan - Level 6 - LEVEL 6 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.801827,2026-08-16 14:56:19.801827,6,Level 6 - LEVEL 6 ESCALATION,8s_5_step_hud_popup,51
53,4982d11e-7378-4cb6-9c79-a090bb0004a5,11,image_prompt,Colossal Wheat Combine Titan - Level 7 - LEVEL 7 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.818829,2026-08-16 14:56:19.818829,7,Level 7 - LEVEL 7 ESCALATION,5_layer_montage,
54,05975b9f-2226-41a7-aeca-2aeda639b72f,11,video_prompt,Colossal Wheat Combine Titan - Level 7 - LEVEL 7 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.832823,2026-08-16 14:56:19.832823,7,Level 7 - LEVEL 7 ESCALATION,8s_5_step_hud_popup,53
55,5ff614c2-279e-4e91-ac90-2cf8b105fbdd,11,image_prompt,Colossal Wheat Combine Titan - Level 8 - LEVEL 8 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.846848,2026-08-16 14:56:19.847850,8,Level 8 - LEVEL 8 ESCALATION,5_layer_montage,
56,fd64aa30-11c3-4fb7-872d-85fbf4f2b7b6,11,video_prompt,Colossal Wheat Combine Titan - Level 8 - LEVEL 8 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.863825,2026-08-16 14:56:19.863825,8,Level 8 - LEVEL 8 ESCALATION,8s_5_step_hud_popup,55
57,cb60772a-88c1-4bab-b713-efecb96bb223,11,image_prompt,Colossal Wheat Combine Titan - Level 9 - LEVEL 9 ESCALATION (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.882824,2026-08-16 14:56:19.882824,9,Level 9 - LEVEL 9 ESCALATION,5_layer_montage,
58,653e9d5c-00d1-40ac-9f81-b00c9a821217,11,video_prompt,Colossal Wheat Combine Titan - Level 9 - LEVEL 9 ESCALATION (Video 8s),STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Colossal Wheat Combine Titan for 8 seconds.,,,,video,,8.0,,ready,1,,2026-08-16 14:56:19.898824,2026-08-16 14:56:19.898824,9,Level 9 - LEVEL 9 ESCALATION,8s_5_step_hud_popup,57
59,5b0c9e9f-4325-4085-8d5c-d05d97c67ac0,11,image_prompt,Colossal Wheat Combine Titan - Level 10 - ALIEN LEVEL / MAXIMUM (Image),Layer 1: Core Colossal Wheat Combine Titan titan subject. Layer 2: Wheat Field environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,,,,image,16:9,,,ready,1,,2026-08-16 14:56:19.916828,2026-08-16 14:56:19.916828,10,Level 10 - ALIEN LEVEL / MAXIMUM,5_layer_montage,
