Category_ID,Category_Name,Element_ID,Element_Name,Element_Group,Element_Status,Idea_ID,Idea_Title,Idea_Topic,Idea_Niche,Idea_Status,Total_Prompts_For_Idea,Prompt_ID,Prompt_Level,Prompt_Level_Name,Prompt_Type,Prompt_Generation_Type,Prompt_Aspect_Ratio,Prompt_Duration_Sec,Prompt_Text,Prompt_Status,Task_ID,Task_Type,Task_Status,Task_Attempt_Count,Task_Max_Attempts,Latest_Attempt_Status,Latest_Attempt_Error,Output_Folder_Path,Output_Video_File_Exists,Output_Metadata_JSON_Exists,No_Retry_Locked,Pipeline_Lifecycle_State
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,194,7,Level 7 - LEVEL 7 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Sky Reaper Rice Fortress for 8 seconds.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,195,8,Level 8 - LEVEL 8 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Sky Reaper Rice Fortress titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,196,8,Level 8 - LEVEL 8 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Sky Reaper Rice Fortress for 8 seconds.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,197,9,Level 9 - LEVEL 9 ESCALATION,image_prompt,image,16:9,,Layer 1: Core Sky Reaper Rice Fortress titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,198,9,Level 9 - LEVEL 9 ESCALATION,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Sky Reaper Rice Fortress for 8 seconds.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,199,10,Level 10 - ALIEN LEVEL / MAXIMUM,image_prompt,image,16:9,,Layer 1: Core Sky Reaper Rice Fortress titan subject. Layer 2: Paddy Harvesting environment. Layer 3: Titanic chassis architecture. Layer 4: Quantum energy field glows. Layer 5: 16k photorealistic cinematic camera framing.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,6,Sky Reaper Rice Fortress,Paddy Harvesting,Titan Megastructures,new,20,200,10,Level 10 - ALIEN LEVEL / MAXIMUM,video_prompt,video,16:9,8.0,STEP 1: Core Startup | STEP 2: Harvester Deployment | STEP 3: Intake Acceleration | STEP 4: Processing Wave | STEP 5: Full Output Stabilization. Camera smoothly pans across Sky Reaper Rice Fortress for 8 seconds.,ready,7,veo_level10_package,success,1,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_Sky_Reaper_Rice_Fortress,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,201,1,Level 1 - BASIC,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: A gigantic agricultural comb machine harvesting rice, thousands of evenly spaced metal teeth sweeping through mature golden paddy fields, miniature threshers integrated into each tooth; Environment: endless flat rice paddies under a clear rural sky, farmers and small tractors dwarfed by the machine; Architecture: enormous steel harvesting frame stretching across the horizon, modular tooth assemblies and conveyor channels; Energy/Physics: realistic mechanical motion, rotating threshing drums, rice stalks bending and flowing into collection channels, dust and chaff suspended naturally; Cinematic Presentation: epic wide-angle aerial composition, monumental scale contrast, golden-hour sunlight, volumetric atmosphere, hyper-detailed industrial realism, photorealistic, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,202,1,Level 1 - BASIC,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous cinematic tracking shot alongside the enormous Rice Comb Superstructure advancing through golden rice paddies. Second 1: HUD popup — “STEP 1: ALIGN THE COMB.” Second 2: “STEP 2: LOWER HARVEST TEETH.” Second 3: “STEP 3: CUT THE RICE.” Second 4: “STEP 4: THRESH IN MOTION.” Second 5: “STEP 5: COLLECT GRAIN.” Seconds 6-8: maximum close-up, camera gliding inches beside one harvesting tooth as miniature blades, rollers, threshing drums, rice grains and chaff operate simultaneously; realistic mechanical vibration, dust particles, golden sunlight, continuous motion, cinematic 16k realism.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,203,2,Level 2 - INDUSTRIAL,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: The Rice Comb becomes a colossal industrial harvesting organism with thousands of synchronized harvesting teeth, each containing visible miniature threshing machinery; Environment: multiple square kilometers of cultivated paddies filled with perfectly aligned rice rows, irrigation channels and tiny villages in the distance; Architecture: reinforced steel superstructure, elevated grain conveyors, maintenance platforms, articulated tooth modules and central processing towers; Energy/Physics: synchronized hydraulic pistons, rotating drums, conveyor belts, rice-fluid dynamics, swirling chaff clouds and mechanical momentum; Cinematic Presentation: ultra-wide panoramic aerial shot, dramatic low sun, metallic highlights, atmospheric haze, enormous scale, industrial documentary aesthetic, photorealistic 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,204,2,Level 2 - INDUSTRIAL,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Continuous aerial-to-ground cinematic movement following the machine's forward advance. Second 1: HUD — “STEP 1: GRID LOCK.” Second 2: “STEP 2: TOOTH SYNCHRONIZATION.” Second 3: “STEP 3: MASS CUTTING.” Second 4: “STEP 4: MICRO-THRESHING.” Second 5: “STEP 5: GRAIN TRANSFER.” Seconds 6-8: maximum close-up on several neighboring teeth operating in perfect synchronization, hydraulic arms pumping, rice stems snapping, tiny threshers spinning and clean grains racing through transparent channels; smooth motion, realistic physics, cinematic depth of field, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,205,3,Level 3 - MEGA-SCALE,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: A continent-spanning Rice Comb Superstructure with millions of harvesting components operating as one machine, its immense comb teeth disappearing toward the horizon; Environment: a vast agricultural basin transformed into continuous rice cultivation, rivers, highways, towns and mountains appearing tiny beneath the machine; Architecture: gigantic truss arches, interlocking harvesting modules, elevated grain pipelines, mobile processing hubs and kilometer-long support structures; Energy/Physics: synchronized mechanical waves traveling across the comb, immense conveyor flows, hydraulic pressure networks, wind-driven chaff vortices and realistic structural stresses; Cinematic Presentation: satellite-like orbital perspective transitioning visually into an epic ground-level vista, monumental atmospheric perspective, sunrise illumination, photorealistic engineering detail, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,206,3,Level 3 - MEGA-SCALE,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous crane shot revealing the machine's staggering scale as it advances across the agricultural basin. Second 1: HUD — “STEP 1: MAP THE HARVEST.” Second 2: “STEP 2: DEPLOY MILLIONS OF TEETH.” Second 3: “STEP 3: CUT CONTINENTAL ROWS.” Second 4: “STEP 4: THRESH WITHOUT STOPPING.” Second 5: “STEP 5: ROUTE EVERY GRAIN.” Seconds 6-8: maximum close-up plunging toward a single tooth, revealing nested cutting blades, micro-threshers, grain separators and pneumatic channels working at extraordinary speed; smooth continuous camera motion, realistic debris, 16k cinematic detail.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,207,4,Level 4 - TITANIC,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: A mountain-scale harvesting comb whose thousands upon thousands of teeth function as autonomous agricultural factories, simultaneously cutting, threshing, sorting and transporting rice; Environment: entire agricultural regions beneath a vast metallic shadow, enormous paddies extending between rivers and mountain ranges; Architecture: colossal multi-tier trusses, suspended grain arteries, processing towers rising like skyscrapers, articulated legs and autonomous maintenance drones; Energy/Physics: visible hydraulic networks, electromagnetic drive systems, synchronized mechanical oscillations, enormous airflow and chaff turbulence, structural flex under gravitational loads; Cinematic Presentation: extreme low-angle IMAX-style perspective, cloud-scale machine silhouette, dramatic storm-lit sky, volumetric light beams, hyper-realistic materials, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,208,4,Level 4 - TITANIC,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Continuous low-angle tracking shot racing beneath the gigantic machine while its teeth sweep overhead. Second 1: HUD — “STEP 1: ACTIVATE TITAN FRAME.” Second 2: “STEP 2: PRESSURIZE HYDRAULICS.” Second 3: “STEP 3: ENGAGE HARVEST WAVE.” Second 4: “STEP 4: SEPARATE GRAIN.” Second 5: “STEP 5: ASCEND THE GRAIN NETWORK.” Seconds 6-8: maximum close-up underneath a colossal tooth assembly, camera weaving between pistons, spinning threshers and grain streams as immense machinery passes overhead; smooth uninterrupted movement, powerful scale, realistic physics, cinematic 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,209,5,Level 5 - PLANETARY,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: A planetary agricultural harvesting comb stretching across multiple nations, its immense teeth harvesting interconnected rice-growing regions in synchronized waves; Environment: enormous rice belts surrounding lakes, rivers, deltas and cities, weather systems forming above the machine; Architecture: continental truss networks, airborne grain transfer lines, modular processing cities and gigantic mobile support pylons; Energy/Physics: electromagnetic propulsion, hydraulic power distribution, synchronized harvesting pulses, aerodynamic airflow around the structure, millions of kilograms of rice moving through transparent grain arteries; Cinematic Presentation: cinematic orbital panorama showing Earth's curvature, dramatic sunrise over the machine, cloud shadows, atmospheric scattering, hyper-detailed futuristic realism, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,210,5,Level 5 - PLANETARY,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth orbital camera motion descending toward the planetary Rice Comb as it advances across Earth's agricultural belt. Second 1: HUD — “STEP 1: PLANETARY SCAN.” Second 2: “STEP 2: CONTINENTAL ALIGNMENT.” Second 3: “STEP 3: GLOBAL HARVEST WAVE.” Second 4: “STEP 4: PLANETARY THRESHING.” Second 5: “STEP 5: ORBITAL GRAIN LOGISTICS.” Seconds 6-8: maximum close-up of a single tooth at impossible scale, with microscopic harvesting mechanisms visibly cutting and threshing individual rice stalks while planetary machinery moves behind it; continuous camera glide, no cuts, cinematic 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,211,6,Level 6 - FUTURISTIC,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: The Rice Comb evolves into a self-coordinating megastructure with millions of intelligent harvesting teeth, each tooth behaving like a miniature autonomous factory; Environment: futuristic rice megafarms spanning entire landscapes, bioluminescent irrigation networks, automated settlements and atmospheric drones; Architecture: adaptive metamaterial beams, glowing grain conduits, floating processing platforms, self-repairing joints and vertically stacked agricultural zones; Energy/Physics: programmable matter, electromagnetic propulsion, autonomous stabilization fields, synchronized energy pulses and controlled airflow separating grain from chaff; Cinematic Presentation: science-fiction mega-engineering aesthetic, blue-gold illumination, enormous depth, cinematic atmospheric haze, ultra-clean photorealism, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,212,6,Level 6 - FUTURISTIC,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous futuristic flythrough parallel to the advancing comb. Second 1: HUD — “STEP 1: WAKE THE NETWORK.” Second 2: “STEP 2: PREDICT EVERY STALK.” Second 3: “STEP 3: ADAPT EVERY TOOTH.” Second 4: “STEP 4: THRESH AT MICRO-SCALE.” Second 5: “STEP 5: SELF-OPTIMIZE HARVEST.” Seconds 6-8: maximum close-up of one adaptive tooth morphing its cutting geometry around rice stalks while microscopic threshers rearrange internally; glowing data pathways, grain particles in sharp focus, seamless motion, cinematic 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,213,7,Level 7 - MEGA-STRUCTURE,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: A civilization-scale Rice Comb composed of colossal autonomous sections, each harvesting entire agricultural provinces simultaneously, with tooth clusters resembling mechanical forests; Environment: vast rice continents, artificial rivers, megacities and weather-control towers beneath the structure; Architecture: kilometer-high support pylons, layered super-trusses, suspended processing districts, orbital elevators and endless grain arteries; Energy/Physics: immense electromagnetic fields, controlled gravitational stabilization, synchronized mechanical waves, atmospheric turbulence and luminous energy conduits; Cinematic Presentation: epic science-fiction concept art rendered as photoreal cinema, extreme perspective, clouds wrapping around machinery, monumental light shafts, enormous sense of depth, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,214,7,Level 7 - MEGA-STRUCTURE,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous camera flight from beneath the megastructure toward its advancing tooth wall. Second 1: HUD — “STEP 1: DEPLOY MEGA-COMB.” Second 2: “STEP 2: STABILIZE GRAVITY.” Second 3: “STEP 3: SYNCHRONIZE TOOTH FOREST.” Second 4: “STEP 4: PROCESS THE HARVEST.” Second 5: “STEP 5: FEED THE MEGACITY.” Seconds 6-8: maximum close-up racing toward one enormous tooth, then slowing beside its exposed interior as miniature robotic threshers, electromagnetic separators and grain channels operate with astonishing precision; smooth continuous cinematic movement, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,215,8,Level 8 - COSMIC,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: The Rice Comb becomes a cosmic-scale agricultural machine whose harvesting teeth extend across an entire planetary agricultural hemisphere; Environment: curved Earth horizon, massive rice continents, orbital infrastructure, atmospheric cloud systems and glowing cities beneath the machine; Architecture: orbital-scale trusses, spaceborne grain elevators, planetary ring conveyors, gigantic articulated harvesting arms and floating processing stations; Energy/Physics: controlled gravitational fields, electromagnetic propulsion, orbital momentum, atmospheric pressure effects and luminous energy transfer through the superstructure; Cinematic Presentation: breathtaking orbital IMAX composition, Earth curvature dominating the frame, machine disappearing into space, cosmic sunlight, extreme atmospheric detail, photorealistic 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,216,8,Level 8 - COSMIC,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous orbital descent toward the Rice Comb moving along Earth's curvature. Second 1: HUD — “STEP 1: LOCK PLANETARY ARC.” Second 2: “STEP 2: SYNCHRONIZE ORBITAL FRAME.” Second 3: “STEP 3: SWEEP THE HEMISPHERE.” Second 4: “STEP 4: THRESH IN VACUUM.” Second 5: “STEP 5: RETURN THE GRAIN.” Seconds 6-8: maximum close-up of a harvesting tooth transitioning between atmosphere and near-space, with rice grains traveling through sealed transparent channels while electromagnetic machinery spins around them; seamless cinematic movement, no cuts, spectacular scale, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,217,9,Level 9 - DIMENSIONAL,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: A reality-bending Rice Comb Superstructure harvesting rice across multiple overlapping agricultural dimensions, with each tooth containing nested machines extending far beyond conventional geometry; Environment: endless rice landscapes layered over one another, alternate skies, impossible horizons and gigantic fields curving through space; Architecture: non-Euclidean trusses, recursive tooth assemblies, floating grain-processing chambers and structures intersecting without collision; Energy/Physics: localized gravity manipulation, dimensional energy vortices, impossible mechanical geometry, luminous particle streams and synchronized spatial distortions; Cinematic Presentation: surreal yet photorealistic cosmic engineering, impossible perspective, immense scale, glowing atmospheric layers, cinematic volumetric lighting, razor-sharp microdetail, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,218,9,Level 9 - DIMENSIONAL,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous camera movement through overlapping layers of the dimensional Rice Comb. Second 1: HUD — “STEP 1: OPEN HARVEST DIMENSION.” Second 2: “STEP 2: ALIGN PARALLEL FIELDS.” Second 3: “STEP 3: CUT ACROSS REALITY.” Second 4: “STEP 4: THRESH EVERY TIMELINE.” Second 5: “STEP 5: COLLAPSE THE GRAIN STREAM.” Seconds 6-8: maximum close-up entering one tooth whose interior contains recursively smaller threshing machines, each processing rice while space bends around the mechanism; grains float through warped gravity, luminous energy arcs around metal surfaces, seamless motion, extreme cinematic detail, 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,219,10,Level 10 - ALIEN LEVEL / MAXIMUM,image_prompt,image,16:9,,"5-Layer Open Montage — Subject: An incomprehensibly gigantic alien Rice Comb Superstructure, no longer merely a machine but a continent-sized biomechanical harvesting intelligence, with trillions of microscopic and colossal teeth harvesting every rice ecosystem simultaneously; Environment: Earth transformed into an endless geometric rice lattice, oceans threaded with agricultural platforms, continents beneath a living mechanical canopy, alien moons and structures visible beyond the atmosphere; Architecture: planet-wrapping biomechanical arches, impossible fractal tooth forests, orbital grain rings, living-metal processing citadels and structures extending beyond the horizon into space; Energy/Physics: artificial gravity wells, quantum-scale harvesting fields, plasma-like energy conduits, gravitational waves, controlled atmospheric vortices and streams of rice moving through glowing planetary arteries; Cinematic Presentation: maximum-scale alien megastructure spectacle, camera positioned beyond the atmosphere looking across the curved planet, impossible depth, cosmic illumination, monumental shadows, biomechanical-metal textures, hyper-photorealistic, ultra-detailed, cinematic 16k.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
1,Impossible Giant Machine,1,Paddy / Rice Field,Agriculture,FILLED_IN_DB,7,The Rice Comb Superstructure,Paddy Harvesting,Titan Megastructures,new,20,220,10,Level 10 - ALIEN LEVEL / MAXIMUM,video_prompt,video,16:9,8.0,"Exactly 8 seconds. Smooth continuous cinematic descent from planetary scale toward one alien harvesting tooth, with no cuts and uninterrupted forward motion. Second 1: HUD — “STEP 1: AWAKEN THE HARVESTER.” Second 2: “STEP 2: SYNCHRONIZE THE PLANET.” Second 3: “STEP 3: DEPLOY FRACTAL TEETH.” Second 4: “STEP 4: THRESH MATTER ITSELF.” Second 5: “STEP 5: COMPLETE THE HARVEST.” Seconds 6-8: maximum close-up, camera plunges into a single impossible alien tooth where countless nested micro-threshers harvest individual rice grains, biomechanical surfaces pulse with energy, gravity bends the grain trajectories, luminous particles spiral through the machinery, colossal planetary structures move in the background; perfectly smooth continuous motion, no cuts, extreme macro detail combined with impossible scale, cinematic photorealism, maximum 16k visual intensity.",ready,8,veo_level10_package,pending,0,3,success,,C:\Users\Irak\Desktop\Youtube Pipeline\PromptDatabase\output_packaged\Level_10_The_Rice_Comb_Superstructure,YES,YES,YES (LOCKED - NO RETRY),COMPLETED_AND_PACKAGED
